股票代號,進場日期,1週報酬率,4週報酬率,8週報酬率,5日均線偏離率,20日均線偏離率,成交量增幅,外資淨買賣超/成交量,融資融券比率,未來4週報酬%,是否獲利
7610,2025-12-19,-6.694555,15.067082,-4.291845,-1.501765,2.983286,-84.13228,0.0,0.0,72.566385,1
7610,2025-12-26,17.937216,27.053139,15.350874,7.610475,16.140429,873.539381,0.0,0.0,36.46209,1
7631,2025-04-02,3.791469,16.242042,20.32967,-1.969561,7.521603,-46.909091,0.0,0.0,2.941178,1
7631,2025-06-27,0.0,19.877051,15.270936,-1.680672,8.308262,-10.810811,0.0,0.0,9.649123,1
7631,2025-07-04,1.282051,20.918367,18.975905,-0.753769,4.386892,-57.575758,0.0,0.0,12.931034,1
7631,2025-07-11,-0.843882,12.980769,19.28934,-0.339271,-0.191123,35.714286,0.0,0.0,12.068966,1
7631,2025-07-18,1.702128,2.136752,20.707071,1.443124,0.822611,100.0,0.0,0.0,24.583333,1
7631,2025-07-25,4.60251,6.837607,28.073772,4.60251,5.351875,57.960526,0.0,0.0,10.15625,1
7631,2025-08-01,2.978723,2.542373,23.469388,-1.865369,1.424979,414.285714,0.0,0.0,9.125475,1
7631,2025-08-08,7.438017,10.638298,26.829268,0.231303,6.382979,-61.111111,0.0,0.0,15.234375,1
7631,2025-09-19,0.0,4.255319,25.106383,-0.608519,0.857633,11.049417,0.0,0.0,-8.163265,0
7631,2025-11-21,-1.923077,-4.850746,-13.265306,1.351351,-1.449275,-5.0,0.0,0.0,6.451613,1
7631,2026-02-26,0.414938,-2.024291,-8.333333,0.331675,-0.575185,23.423077,0.0,0.0,-3.719008,0
7631,2026-03-06,-8.677686,-9.795918,-13.671875,-3.996525,-7.705158,68.276722,0.0,0.0,-0.896861,0
7631,2026-03-13,6.334842,-2.489627,-14.233577,2.085143,-0.360399,-51.666667,0.0,0.0,-3.056769,0
7631,2026-06-05,1.2,2.42915,15.0,0.317209,0.897308,-24.923077,0.0,0.0,33.75,1
7631,2026-06-12,-1.185771,1.626016,-9.090909,-0.079936,-0.199601,99.379708,0.0,0.0,21.343874,1
7631,2026-06-18,3.543307,3.543307,-6.405694,0.843558,3.727076,-55.555556,0.0,0.0,9.056604,1
7631,2026-07-17,-9.771987,5.323194,9.055118,-4.019404,-9.403107,0.0,0.0,0.0,4.316547,1
7722,2025-01-17,11.282046,47.95455,9.411761,4.999999,23.852556,21.631604,0.0,0.0,25.954203,1
7722,2025-02-07,13.055186,82.807399,42.372875,3.908958,29.151293,-0.478003,0.0,0.0,-7.398567,0
7722,2025-12-26,0.360365,0.360365,-0.535709,-0.995379,-1.824269,-14.08508,0.0,0.0,-7.637657,0
7722,2026-01-02,-0.357136,-1.760562,-0.534754,-1.098899,-1.578619,-37.823812,0.0,0.0,-16.15245,0
7722,2026-01-09,-1.254484,-1.60714,-1.431133,-0.108773,-2.027027,282.118333,0.0,0.0,-21.480142,0
7722,2026-06-26,-2.439025,23.791102,13.475171,1.329956,2.852551,126.257779,0.0,0.0,-5.239939,0
7722,2026-07-24,2.024997,-4.351562,18.404256,-1.071463,-2.398776,-38.137009,0.0,0.0,-0.171233,0
7732,2025-05-16,0.48485,6.010236,-5.040093,-0.072323,0.024133,-75.308642,0.0,0.0,3.361339,1
7732,2025-05-23,2.653796,3.65408,-3.950339,1.357789,2.277506,140.0,0.0,0.0,-5.992948,0
7732,2025-05-29,-0.117645,1.433697,9.548389,0.070724,1.743665,7.317073,0.0,0.0,-3.415785,0
7732,2025-06-06,0.94228,4.639799,29.066257,0.210472,1.793558,-81.818182,0.0,0.0,0.615006,1
7732,2025-08-08,-1.315789,-5.063291,-12.891985,-0.106553,-2.893766,-18.433931,0.0,0.0,-0.940866,0
7732,2025-08-29,-0.409281,-3.947368,-10.75795,-0.082125,-1.437926,175.0,0.0,0.0,0.824174,1
7732,2025-12-19,0.968527,9.736844,17.796607,0.55462,3.275341,38.461538,0.0,0.0,-7.434058,0
7732,2025-12-26,-1.445779,3.544308,15.211272,-0.5592,0.263533,0.0,0.0,0.0,-4.651157,0
7732,2026-01-02,-1.587305,0.62422,13.841801,-0.395456,-1.382603,14.814815,0.0,0.0,-9.181144,0
7732,2026-01-09,-0.744415,-2.200493,12.994345,-0.249377,-1.900674,-9.677419,0.0,0.0,-7.587063,0
7732,2026-01-16,-3.500004,-6.650544,3.624157,-1.605917,-4.123203,-85.689286,0.0,0.0,0.0,0
7749,2026-01-23,1.485714,1.485714,3.255814,3.568929,0.97794,315.421849,0.0,0.0,-4.464286,0
7750,2025-10-09,-4.298643,-6.828194,9.302326,-0.680911,-5.215394,21.905327,0.0,0.0,2.570379,1
7750,2025-10-17,-2.364066,-9.726776,-6.242906,-0.553817,-5.61618,-76.888798,0.0,0.0,-9.003601,0
7750,2025-12-26,3.076923,19.151847,3.937947,1.53882,6.785999,136.91878,0.0,0.0,6.773823,1
7750,2026-01-02,2.564103,17.804552,7.579462,1.710587,4.780616,227.461828,0.0,0.0,10.183066,1
7750,2026-01-23,7.638889,8.391608,24.497992,6.407323,7.013405,990.388046,0.0,0.0,32.608696,1
7750,2026-01-30,3.548387,9.431818,28.915663,0.187266,7.832708,-69.493184,0.0,0.0,32.368149,1
7750,2026-04-10,10.701107,14.503817,55.76324,5.115627,10.762415,47.963743,0.0,0.0,61.587302,1
7769,2026-01-23,5.665722,14.067278,40.754717,3.611111,8.422353,-51.135061,0.0,0.0,17.962466,1
7780,2025-11-21,-1.09289,3.724926,-15.222482,0.611452,1.785465,-5.093805,0.0,0.0,-11.684781,0
7780,2025-11-28,1.657454,8.235292,-7.070705,1.657456,1.489242,-17.234568,0.0,0.0,-8.743161,0
7780,2026-05-29,-4.864863,-4.864863,-11.999998,-1.123593,-3.667212,-0.723708,0.0,0.0,1.416431,1
7780,2026-06-05,3.124996,-2.680965,-12.740383,2.023608,0.567944,28.882225,0.0,0.0,4.261364,1
7786,2025-12-19,2.236422,-0.311526,-34.95935,-0.373599,-1.143034,-50.66861,0.0,0.0,4.77707,1
7786,2025-12-26,-1.567398,-2.786378,-27.146172,-1.195721,-2.165446,55.411133,0.0,0.0,-0.630915,0
7786,2026-06-12,1.6,2.419355,-10.877193,2.750809,6.320636,-38.310802,0.0,0.0,2.713178,1
7795,2026-03-06,-0.606061,6.63199,78.649237,4.219624,2.905189,50.135513,0.0,0.0,-11.859838,0
7795,2026-04-30,0.0,19.407407,1.511335,1.40916,5.112154,-46.899959,0.0,0.0,1.392405,1
7799,2025-11-21,-13.128039,-25.864454,-20.592593,-6.652734,-14.676855,2.726146,0.0,0.0,0.0,0
7799,2026-01-09,-14.269663,-33.652174,-38.566828,-2.47955,-21.465699,-36.985175,0.0,0.0,15.968586,1
7799,2026-04-30,-7.133917,12.937595,-26.242545,-2.007396,-1.903755,-46.266288,0.0,0.0,-14.4,0
8011,2023-09-22,-2.5974,5.633798,11.9403,-2.03762,1.419877,-78.772905,0.0,24.426136,-7.244012,0
8011,2023-09-28,-2.659572,0.0,9.253736,-0.597501,-1.254551,-70.041043,0.0,24.426136,-1.435343,0
8011,2023-10-20,-6.216214,-10.098042,5.607728,-2.14326,-5.153137,121.884166,0.0,1839.5,6.34006,1
8011,2023-11-24,5.962051,9.831461,7.066753,0.565841,7.550539,36.380693,0.0,31.886792,19.487176,1
8011,2023-12-01,0.767271,10.98592,5.598844,0.356599,4.88487,0.15304,0.0,59.0,22.222231,1
8011,2023-12-08,3.29949,16.618908,10.000002,1.143141,4.96454,306.474149,0.0,60.268817,13.594464,1
8011,2024-07-12,4.431598,14.587741,22.9025,3.831419,6.934993,79.331875,0.0,41.805556,-3.314916,0
8011,2024-08-23,2.52427,-1.67598,5.17928,-1.822239,-0.311527,-62.711167,0.0,69.682243,2.052243,1
8011,2024-11-15,-1.57895,2.935777,0.899281,-2.772965,0.844866,-45.620158,0.0,89.229358,-12.035397,0
8011,2024-11-22,-2.852047,0.183821,0.925926,-0.873045,-2.44339,-32.846006,0.0,92.990291,-8.990828,0
8011,2025-01-03,-5.02008,-9.904763,-16.871708,-2.070393,-4.713941,6.527876,0.0,123.983871,-6.054283,0
8011,2025-01-10,-3.594082,-10.588238,-18.716578,-1.213175,-5.335273,-17.957788,0.0,134.909091,1.525048,1
8011,2025-01-17,-1.754384,-7.246377,-19.279281,0.134106,-5.155077,-52.410462,0.0,129.745455,4.241075,1
8011,2025-05-09,-1.176471,12.299461,-9.090911,0.382409,2.18978,-38.300854,0.0,148.25,9.615385,1
8011,2025-07-18,3.491276,2.977669,-8.185842,1.367855,2.393289,-78.839212,0.0,184.034483,9.638554,1
8011,2025-10-09,-2.690576,-8.438818,0.462965,-1.228945,-2.449985,22.988837,0.0,173.428571,0.704233,1
8011,2025-12-26,0.438598,6.511626,-8.216437,0.043687,2.152335,-19.261181,0.0,269.473684,-1.307194,0
8011,2026-01-02,-2.407007,2.293578,2.528732,-0.888891,-1.240038,-12.492987,0.0,510.4,-7.8125,0
8011,2026-01-23,1.116071,-0.875277,4.861107,0.17691,1.603677,16.785553,0.0,436.3,-7.079648,0
8011,2026-06-12,-3.174605,2.521002,-10.29412,1.21681,0.095717,17.011321,0.0,0.0,-5.149055,0
8011,2026-07-31,1.54321,-8.611107,-13.648286,3.199499,-1.688328,11.367353,0.0,103.242424,0.304885,1
8016,2023-08-25,-0.421941,-0.421941,-0.421941,-0.505902,0.0,166.134211,0.0,54.0,19.246862,1
8016,2023-09-01,6.144068,5.696203,5.696203,1.293975,0.0,-40.693975,0.0,42.151515,11.0,1
8016,2023-09-08,10.778443,17.088608,17.088608,2.285293,0.0,216.064913,0.0,23.944882,-1.428571,0
8016,2023-09-15,9.009009,27.637131,27.637131,2.126941,15.019011,42.53758,0.0,12.59375,-10.247934,0
8016,2023-09-22,-5.785124,20.762712,20.253165,-1.349948,3.288937,-68.437541,0.0,8.895833,0.701754,1
8016,2023-09-28,-2.108963,11.4,17.510549,-0.748396,-1.424653,-51.229859,0.0,8.895833,-2.831858,0
8016,2023-11-03,4.621072,0.53286,1.433692,-1.70198,1.197926,393.531304,0.0,27.897727,1.919721,1
8016,2023-12-15,-1.19863,-1.870748,0.522648,-0.790922,-0.842069,50.646681,0.0,14.364238,-4.32526,0
8016,2024-03-01,1.367521,5.7041,8.211679,1.367521,4.927895,241.88249,0.0,55.952381,-1.164725,0
8016,2024-03-08,-4.384486,3.467153,2.717391,-4.60969,-1.468416,-31.60448,0.0,67.709677,4.770318,1
8016,2024-05-03,1.102941,-6.303237,-9.983633,-0.686168,-1.952046,116.335883,0.0,20.550562,-5.109489,0
8016,2024-09-27,5.21542,0.650759,-5.498982,1.354303,4.304822,11.647429,0.0,36.147541,2.391304,1
8016,2024-10-04,1.525054,1.525054,6.150342,1.128472,4.848689,-3.147076,0.0,50.590909,-7.20339,0
8016,2024-10-11,0.0,5.504587,0.877193,-1.414488,2.040816,-41.509531,0.0,51.302326,-5.603448,0
8016,2024-10-18,0.869565,4.977376,0.869565,-0.257954,1.111353,24.188837,0.0,49.863636,-6.396588,0
8016,2024-10-25,1.508621,3.744493,3.744493,-0.042445,1.159794,-19.672046,0.0,45.270833,-8.315565,0
8016,2025-04-25,2.295918,-6.308411,-9.684685,2.243753,4.836601,-48.892424,0.0,153.692308,7.98005,1
8016,2025-05-02,7.017544,10.621762,0.0,2.250958,10.364435,119.36997,0.0,64.027027,-1.869159,0
8016,2025-06-27,8.527132,-3.448276,-1.176471,3.244838,1.095198,20.86704,0.0,59.076923,-3.341289,0
8016,2025-07-04,-2.380952,-3.981265,-1.442308,-0.63015,-0.291829,66.191915,0.0,53.428571,-0.973236,0
8016,2025-08-15,1.970443,-1.193317,5.882353,0.096712,1.483025,-60.440051,0.0,222.428571,-0.242718,0
8016,2025-08-22,-2.173913,-0.735294,-2.173913,0.049407,-0.589102,-35.037575,0.0,193.125,7.090465,1
8016,2026-01-23,1.587302,5.785124,6.963788,0.365917,3.336921,18.264823,0.0,1643.0,0.518135,1
8016,2026-05-15,0.3663,30.166271,35.308642,-0.652647,12.341123,-34.898426,0.0,303.0,7.222222,1
8016,2026-07-03,7.395498,10.049423,25.800377,1.242801,8.85684,-53.936528,0.0,227.555556,-21.153846,0
8016,2026-07-09,10.839695,26.701571,35.447761,4.731679,14.061273,13.849571,0.0,227.555556,-16.054422,0
8021,2023-10-27,1.51515,-0.924214,-2.367947,0.52513,-0.491973,-26.120915,0.0,1053.0,0.553504,1
8021,2023-11-03,1.865672,1.111108,-4.042185,1.827674,1.657045,15.082939,0.0,1076.0,2.564105,1
8021,2023-12-22,-2.631579,1.834862,3.544779,-0.501971,-0.786557,-46.872669,0.0,1023.0,0.360362,1
8021,2024-04-12,4.794519,8.896797,8.703378,1.559909,5.836577,193.165723,0.0,256.0,0.326799,1
8021,2024-04-19,-4.411766,4.278078,1.38648,-2.07566,-0.611621,-26.843341,0.0,0.0,3.418803,1
8021,2024-05-17,-1.4658,0.498338,8.035714,-0.066071,1.153654,-35.92355,0.0,0.0,5.418712,1
8021,2024-07-12,7.228909,10.903427,17.491747,2.564099,9.504763,-50.780302,0.0,526.818182,-9.615384,0
8021,2024-08-23,9.139779,12.15469,28.684626,6.701706,16.750535,141.700197,0.0,56.690909,-13.755981,0
8021,2024-08-30,-6.89655,10.526311,22.330096,-2.902647,6.105262,-85.395046,0.0,81.147059,-6.00522,0
8021,2024-12-20,2.909638,-1.897815,-13.290327,0.961535,0.636461,85.586979,0.0,538.5,-4.99266,0
8021,2024-12-27,0.148819,1.969702,-15.66416,-1.00029,0.44027,-67.555555,0.0,642.8,-3.731343,0
8021,2025-06-27,19.571424,44.559576,56.448592,4.782171,25.065367,462.768364,0.0,0.0,25.899278,1
8021,2025-07-04,18.876946,72.443672,83.579333,6.782571,31.119457,211.134038,0.0,9.275881,38.199997,1
8021,2025-08-01,19.245284,34.754795,119.064125,9.078358,18.657594,98.133514,0.0,6.730829,37.121212,1
8028,2024-04-19,-2.25564,-1.328275,0.386102,-1.253323,-1.027789,40.882953,0.0,427.722222,12.859887,1
8028,2024-04-26,3.846154,4.04624,1.886792,2.974828,2.788617,0.93086,0.0,394.35,21.818182,1
8028,2024-05-03,1.886792,1.503758,2.6616,-1.495804,1.599247,79.466786,0.0,390.8,14.862383,1
8028,2024-05-24,13.94558,26.415094,29.094409,8.97853,19.942714,26.146207,0.0,60.733333,24.163038,1
8028,2024-05-31,-6.567166,15.925923,17.669168,-5.237664,6.698481,-76.177899,0.0,200.411765,39.589902,1
8033,2024-05-24,-7.361963,-1.30719,29.280819,-0.710152,-0.362917,-60.051294,0.0,0.0,-10.317454,0
8033,2024-08-02,-3.89611,-2.915452,-10.121458,-0.119979,-2.102016,-22.97517,0.0,0.0,-13.953491,0
8033,2024-09-13,-0.904159,-17.469883,-19.765744,1.219061,-6.452715,30.353901,0.0,0.0,2.654867,1
8033,2024-11-22,-1.265824,-4.878054,-9.151415,0.146733,-3.225809,-10.557715,0.0,0.0,6.422018,1
8033,2025-02-14,2.230918,3.165955,19.359548,7.221003,3.009304,155.020303,0.0,0.0,-5.98955,0
8033,2025-06-13,2.166665,-4.368174,-0.325204,-0.162869,1.95426,170.889211,0.0,68.84,3.365382,1
8033,2025-06-20,2.446982,5.546217,8.650519,-1.008827,3.553466,74.777636,0.0,120.0,-0.920243,0
8033,2025-07-11,7.321134,5.22023,0.624027,1.54282,3.873098,298.261663,0.0,42.527778,54.434247,1
8033,2025-07-18,0.155036,2.866241,8.571426,0.654409,3.725111,-54.75064,0.0,45.727273,85.271318,1
8039,2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,311.5,6.459335,1
8039,2024-07-12,-2.240002,6.076386,17.274469,-0.682705,2.957282,-80.802492,0.0,406.583333,-15.944763,0
8039,2024-08-23,20.776701,13.503653,11.213886,13.83602,19.695952,1416.828872,0.0,14.708061,-8.235292,0
8039,2025-05-02,4.275542,0.457668,-9.391123,1.058933,7.697029,249.888121,0.0,652.333333,4.659089,1
8039,2025-05-09,-1.252854,19.093397,-9.119502,1.880139,3.55948,-77.29225,0.0,627.0,5.523585,1
8039,2025-05-16,11.88005,16.86747,0.831604,5.54951,11.886499,431.059509,0.0,133.066667,-5.590064,0
8039,2025-05-23,-2.57732,12.232783,-1.970956,-0.147928,5.433449,-70.057671,0.0,462.666667,-3.368418,0
8039,2025-05-29,-1.472136,5.280895,7.949301,-0.255485,2.899185,-34.719431,0.0,462.666667,-1.397853,0
8039,2025-06-20,0.657901,-3.470027,9.546539,-0.347369,-0.821085,3.510437,0.0,557.714286,5.882346,1
8039,2025-06-27,-0.326801,-2.347916,2.808989,-0.500216,-0.613696,-55.972284,0.0,540.857143,4.039306,1
8039,2025-09-05,11.950789,40.618106,39.539975,11.246945,22.247278,191.093921,0.0,58.140221,-9.076925,0
8039,2025-09-12,5.023549,36.670072,38.080496,4.498596,19.150454,0.532698,0.0,41.183908,-0.45455,0
8039,2026-02-06,-5.233218,-1.652885,-12.957152,-2.800465,-5.550197,-60.903782,0.0,44.408971,21.03408,1
8045,2025-08-15,8.520179,76.642336,63.734773,8.325873,24.903226,529.096165,0.0,26.173913,-24.4,0
8045,2025-10-17,-0.781247,-7.780083,-30.546874,-0.202064,-2.836219,29.029,0.0,146.375,-12.854033,0
8045,2025-11-14,-2.439024,-12.184411,-12.568306,-2.248289,-4.082489,-62.843945,0.0,114.794872,1.242236,1
8045,2026-08-07,-3.603604,-8.390413,-13.149348,-1.654413,-7.262957,-63.567816,0.0,0.0,-5.477029,0
8046,2023-09-15,9.236948,19.298246,19.298246,4.615385,10.737913,511.53676,0.0,26.586957,-4.638219,0
8046,2023-09-22,-1.838235,15.584416,17.105263,0.037467,4.942517,-60.958336,0.0,26.951835,-10.299625,0
8046,2023-09-28,1.13852,10.351967,16.885965,0.150319,2.756892,22.220633,0.0,26.951835,-14.552239,0
8046,2024-05-17,0.0,6.145251,-10.165485,-0.52356,1.672241,50.694467,0.0,3.112609,2.105263,1
8046,2024-09-20,7.45098,-8.9701,-24.517906,1.934524,0.49514,163.166065,0.0,18.955285,-2.554745,0
8046,2024-10-11,-4.609929,7.171315,-8.813559,-1.681287,-0.738007,-13.984873,0.0,12.546703,-5.128205,0
8046,2024-10-18,-0.743494,0.37594,-9.797297,-1.693667,-2.891435,12.707071,0.0,11.383354,-10.332103,0
8046,2024-12-13,-7.894737,-13.580247,-23.076923,-4.284412,-11.016949,172.707076,0.0,19.327044,20.853081,1
8046,2024-12-20,5.714286,-11.2,-18.978102,1.741522,-2.524698,-39.733588,0.0,21.216401,16.666667,1
8046,2024-12-27,12.162162,6.866953,-5.323194,2.807597,9.498681,39.243875,0.0,17.939216,2.0,1
8046,2025-01-03,6.17284,12.663755,-2.272727,0.860047,10.800945,54.373986,0.0,13.439628,-2.671756,0
8046,2025-01-10,-1.162791,16.972477,5.371901,-3.700906,4.808878,-63.289165,0.0,11.666195,7.509881,1
8046,2025-01-17,4.313725,22.580645,5.13834,2.386451,4.600865,171.159929,0.0,10.47184,-1.119403,0
8046,2025-03-21,1.162791,-9.688581,3.571429,0.616808,-2.265493,-31.827519,0.0,1116.75,-31.832059,0
8046,2025-07-04,12.0,17.757009,25.373134,7.234043,13.283884,995.362361,0.0,9.549849,35.769231,1
8046,2025-07-25,5.555556,60.444444,71.904762,5.18648,22.977346,60.434567,0.0,2.456007,-5.99455,0
8046,2025-10-17,5.849057,42.748092,55.833333,2.596928,15.99297,-59.261574,0.0,3.907307,-1.050788,0
8046,2026-01-23,31.951641,59.832636,48.638132,7.727016,38.393261,-76.313514,0.0,4.812366,22.326203,1
8046,2026-01-30,1.701571,63.924051,44.423792,0.987783,24.54917,-47.662855,0.0,5.809419,41.994751,1
8046,2026-02-06,-2.445302,57.588358,35.357143,-2.770652,8.557107,-14.035066,0.0,6.701449,16.791045,1
8070,2023-09-22,-1.694919,5.454544,7.046981,-0.40587,0.981323,-46.958171,0.0,27.479167,-5.320816,0
8070,2023-11-10,5.0571,4.207123,1.417325,1.130654,4.834773,71.153846,0.0,79.4,6.125574,1
8070,2023-11-17,2.48447,9.090909,2.803743,1.195953,5.380808,16.104869,0.0,76.5,5.74887,1
8070,2023-11-24,0.606063,9.390446,5.732488,-0.120337,3.660918,-53.870968,0.0,68.8,1.051058,1
8070,2023-12-01,4.668672,13.376837,12.459548,1.667643,5.406839,157.402797,0.0,69.4,0.143481,1
8070,2023-12-08,-0.287765,7.608698,12.135929,0.028875,2.918249,-30.994387,0.0,62.0,-1.43472,0
8070,2023-12-15,0.865799,5.909093,15.537193,-0.057189,2.021458,89.96063,0.0,0.0,-1.144496,0
8070,2024-01-05,-1.716745,0.291966,6.511623,-0.463638,-0.636394,-1.706321,0.0,426.666667,2.6087,1
8070,2024-01-12,0.582244,-1.566949,5.01519,0.817038,0.406856,-5.580685,0.0,1284.0,7.525332,1
8070,2024-01-19,0.144716,2.976191,4.374048,-0.144302,0.311658,27.770052,0.0,1183.0,9.537581,1
8070,2024-01-26,0.0,-1.001437,0.289851,-0.859601,0.0506,-40.212721,0.0,663.0,8.237001,1
8070,2024-02-02,2.312148,3.056778,3.357669,0.283288,1.782638,265.179322,0.0,609.75,8.462623,1
8070,2024-04-12,0.236963,10.299872,19.491518,-1.214387,4.277084,-40.124585,0.0,112.289474,10.000002,1
8070,2024-04-19,-4.137116,3.708442,6.570302,-0.588382,-1.326198,16.413121,0.0,120.162162,21.933092,1
8070,2024-04-26,8.384714,10.705289,15.052356,2.710915,5.112109,105.253409,0.0,11.807692,15.968288,1
8070,2024-05-03,0.792748,6.842733,13.665385,0.315598,4.453964,-76.038592,0.0,11.284536,17.68632,1
8070,2024-08-16,14.453588,5.070124,-0.713554,7.245102,9.536665,712.115154,0.0,22.377778,23.541249,1
8070,2025-03-21,2.022475,3.652973,7.58294,0.956197,5.876869,-66.292726,0.0,0.0,-17.736673,0
8070,2025-03-28,-3.854625,4.052445,1.041668,-2.588704,0.692045,-6.72466,0.0,0.0,-0.235291,0
8070,2025-04-02,-6.394703,3.033981,3.033981,-1.048949,-2.413791,-61.217067,0.0,0.0,12.156867,1
8070,2025-04-25,12.169318,-6.504955,-1.050168,7.970464,9.830336,1684.967329,0.0,103.217391,11.071851,1
8070,2025-05-16,6.756757,25.562918,5.099785,2.575204,10.857748,88.954076,0.0,99.084211,-14.451481,0
8070,2025-05-23,-0.527426,13.069546,5.245541,-0.253857,4.806894,-55.260459,0.0,100.945055,-18.095236,0
8070,2025-05-29,2.656748,12.587407,15.55024,2.656747,5.228757,313.550486,0.0,100.945055,-18.737059,0
8070,2025-07-25,0.0,7.180157,-15.010352,-0.048698,2.420158,-47.249067,0.0,163.136364,-5.256727,0
8070,2025-08-01,-4.878049,-4.64548,-9.617616,-4.011813,-3.417533,246.386713,0.0,42.571429,12.097815,1
8070,2025-08-08,3.076925,0.751878,-3.132528,-0.347049,-0.740738,-69.036987,0.0,156.854167,3.370792,1
8070,2025-09-19,1.858736,6.064512,0.243899,0.048683,0.759987,172.508864,0.0,412.95,8.383953,1
8070,2025-11-14,1.098901,1.4333,13.580247,-1.329901,1.450075,-3.715091,0.0,291.966667,-0.964632,0
8070,2025-11-21,-3.695654,1.026228,8.312953,-0.605791,-2.444397,-28.190467,0.0,210.974359,-7.270693,0
8070,2026-01-09,3.640497,3.171003,-4.206099,1.901563,4.048881,11.932301,0.0,1054.571429,-6.832967,0
8070,2026-01-16,1.317239,3.475343,5.125285,-1.473099,4.42358,-8.402025,0.0,595.0,-6.168836,0
8070,2026-01-23,6.933904,18.345318,10.526309,2.74828,8.194022,169.394263,0.0,601.076923,-12.068967,0
8070,2026-01-30,-6.382974,5.119454,-0.32362,-3.950102,-1.529279,-44.964573,0.0,103.454545,-6.783375,0
8070,2026-02-06,-7.034632,-5.70801,-2.718008,-5.061891,-8.718983,-38.533703,0.0,90.792208,-1.712329,0
8070,2026-03-20,-1.028573,0.697673,-7.280517,-0.733611,1.014811,0.949123,0.0,0.0,14.590741,1
8070,2026-03-27,5.889144,5.645154,-4.578566,2.070343,5.919718,-39.192735,0.0,6376.0,5.044843,1
8070,2026-04-17,1.47059,9.772726,12.456341,1.684209,6.758025,-13.843569,0.0,48.734375,-7.85714,0
8070,2026-04-24,-3.002072,2.404368,7.825081,-2.416166,1.39595,-70.107863,0.0,577.818182,-4.973542,0
8070,2026-05-15,-6.327799,-2.693965,3.912545,-3.069983,-5.206798,-1.576581,0.0,5.200791,28.764043,1
8072,2024-07-05,4.662376,14.210524,21.229046,1.118359,5.810644,220.75949,0.0,0.0,-10.303029,0
8072,2024-07-12,-8.14132,2.397256,10.3321,-1.54758,-4.135942,-77.738773,0.0,0.0,-8.970102,0
8072,2024-10-04,0.929368,0.742111,3.824092,-0.585865,2.578634,-33.391762,0.0,0.0,1.279709,1
8072,2024-10-11,-3.479849,3.13112,-2.587796,-1.825633,-1.116425,-36.327277,0.0,0.0,6.261858,1
8072,2024-11-01,-1.598575,0.180836,0.54447,-0.929897,1.520985,-85.864614,0.0,0.0,-5.615946,0
8072,2024-11-08,1.08303,5.86011,8.10811,0.791937,1.920102,104.051852,0.0,0.0,-8.510643,0
8081,2023-08-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.909091,21.179039,1
8081,2023-08-25,-0.655022,-0.655022,-0.655022,-0.219298,0.0,-20.680135,0.0,18.226415,16.923077,1
8081,2023-09-15,9.683794,21.179039,21.179039,4.088522,14.021572,90.322173,0.0,19.115385,-4.347826,0
8081,2023-09-22,-4.144144,16.923077,16.157205,-3.061224,4.323953,-39.146398,0.0,21.483333,-1.310861,0
8081,2024-03-01,-0.380228,3.353057,8.264463,0.229533,3.210557,-22.509226,0.0,32.159091,1.140684,1
8081,2024-03-22,1.872659,3.422053,3.422053,0.740741,3.985473,-71.329433,0.0,37.410256,-1.102941,0
8081,2024-04-19,-6.597222,-1.645338,3.461538,-1.96793,-1.815859,17.781949,0.0,359.25,9.778598,1
8081,2024-04-26,6.133829,6.928839,9.386973,2.882883,3.507659,-49.48423,0.0,476.666667,6.782609,1
8081,2024-05-03,4.020979,9.375,14.643545,1.988344,5.928432,-10.647535,0.0,224.166667,1.160862,1
8081,2024-05-10,-0.336134,2.951389,14.922481,-0.101078,3.95302,13.377051,0.0,150.333333,5.782313,1
8081,2024-05-31,-0.651466,2.521008,12.132353,-2.306214,1.531292,159.040709,0.0,25.805556,-2.083333,0
8081,2025-02-21,0.203252,10.538117,3.789474,0.900532,4.59319,45.862767,0.0,161.818182,1.622718,1
8081,2025-02-27,-0.816327,6.813187,-0.205339,-0.572831,1.652374,-45.726036,0.0,161.818182,2.272727,1
8081,2025-03-21,3.08642,2.244898,12.080537,0.845411,2.192759,99.196505,0.0,79.631579,-14.68254,0
8081,2025-08-15,4.856512,7.466063,-1.452282,2.769364,7.030194,-55.589494,0.0,1408.0,-7.337526,0
8081,2025-08-22,-1.684211,6.378132,-1.268499,-0.128315,3.433001,-22.138065,0.0,0.0,-1.910828,0
8081,2025-10-31,3.547672,0.0,1.965066,1.610096,3.056383,-18.463854,0.0,187.5,-12.579957,0
8081,2025-11-07,-3.640257,-2.597403,-3.433476,-1.272488,-0.48651,-63.937646,0.0,163.714286,-8.705357,0
8081,2026-01-30,4.516129,15.990453,19.117647,-0.041135,7.976005,-8.409645,0.0,385.5,1.25261,1
8081,2026-03-06,-2.012072,-2.40481,16.786571,0.953566,1.701994,-74.474184,0.0,546.5,0.879121,1
8101,2024-05-24,1.265822,-13.978494,-17.098442,0.313479,-8.427528,-29.983852,0.0,0.0,11.838002,1
8101,2024-05-31,2.812497,-11.320757,-15.85678,0.304878,-2.87823,-25.696964,0.0,0.0,-2.793293,0
8101,2024-06-21,-1.373632,10.461536,-5.526317,0.0,2.23551,61.865631,0.0,0.0,-5.737706,0
