股票代號,進場日期,大戶相關係數,散戶相關係數,均張相關係數,大戶四週成長率,散戶衰退率,外資買賣超,融資餘額,融券餘額,是否獲利
6558,2025-06-13,0.116,0.799,-0.739,0.529,0.77,422495.0,4556.0,556.0,0
6558,2025-06-20,0.099,0.801,-0.744,3.805,1.497,-135000.0,4383.0,0.0,1
6558,2025-06-27,0.086,0.809,-0.752,14.476,5.614,8784200.0,5565.0,1936.0,0
6573,2025-04-11,0.001,0.354,-0.347,0.219,0.439,-39000.0,0.0,0.0,0
6573,2025-04-18,0.042,0.379,-0.373,0.03,0.44,30000.0,0.0,0.0,0
6573,2025-04-25,0.081,0.404,-0.399,0.004,0.265,-1000.0,0.0,0.0,1
6573,2025-05-02,0.113,0.426,-0.421,0.004,0.331,16000.0,0.0,0.0,0
6573,2025-05-09,0.143,0.447,-0.444,0.004,0.265,17000.0,0.0,0.0,0
6573,2025-07-04,0.332,0.585,-0.588,0.008,0.223,8947.0,0.0,0.0,0
6573,2025-07-11,0.35,0.6,-0.603,0.009,0.313,3000.0,0.0,0.0,1
6573,2025-07-18,0.367,0.613,-0.617,0.011,0.447,22000.0,0.0,0.0,0
6573,2025-09-12,0.431,0.675,-0.68,0.004,0.962,-23000.0,0.0,0.0,1
6579,2025-03-14,-0.392,-0.092,-0.075,0.068,3.681,136752.0,934.0,2.0,1
6579,2025-03-21,-0.392,-0.093,-0.074,0.023,2.484,85702.0,881.0,0.0,0
6579,2025-03-28,-0.391,-0.096,-0.07,0.011,2.059,-79000.0,853.0,0.0,1
6581,2024-05-24,-0.705,-0.644,0.675,0.24,4.411,57000.0,111.0,0.0,1
6581,2024-07-05,-0.885,-0.855,0.868,0.011,1.786,118000.0,38.0,0.0,1
6581,2024-07-26,-0.911,-0.894,0.905,0.183,1.765,0.0,32.0,0.0,1
6581,2024-08-16,-0.919,-0.902,0.908,0.216,2.206,0.0,24.0,0.0,1
6581,2024-08-23,-0.923,-0.905,0.909,0.034,0.687,0.0,22.0,0.0,1
6581,2024-08-30,-0.927,-0.909,0.913,0.045,0.841,-15000.0,19.0,0.0,0
6581,2024-11-15,-0.916,-0.892,0.889,0.102,1.497,-159000.0,108.0,0.0,0
6581,2024-11-22,-0.918,-0.894,0.892,0.023,1.47,-32000.0,93.0,0.0,0
6581,2024-11-29,-0.92,-0.897,0.894,0.011,0.779,-36000.0,90.0,0.0,1
6581,2025-01-03,-0.921,-0.902,0.9,0.091,0.0,-65000.0,97.0,0.0,0
6581,2025-01-10,-0.922,-0.903,0.901,0.011,0.784,-65000.0,86.0,0.0,0
6581,2025-01-17,-0.922,-0.902,0.9,0.511,1.568,-37000.0,72.0,0.0,0
6581,2025-03-28,-0.923,-0.9,0.896,0.011,2.747,-31000.0,101.0,0.0,1
6581,2025-04-02,-0.924,-0.901,0.897,0.045,0.889,0.0,101.0,0.0,1
6581,2025-05-23,-0.899,-0.886,0.883,0.011,0.629,4025.0,46.0,0.0,0
6581,2025-08-01,-0.897,-0.884,0.88,0.045,0.909,-7000.0,34.0,0.0,1
6581,2025-08-22,-0.899,-0.885,0.881,0.022,0.344,-14000.0,33.0,0.0,0
6581,2025-08-29,-0.9,-0.886,0.882,0.067,0.652,-6000.0,33.0,0.0,1
6581,2025-09-05,-0.9,-0.887,0.883,0.022,1.573,-1000.0,32.0,0.0,0
6581,2025-10-23,-0.905,-0.892,0.887,0.011,0.393,0.0,27.0,0.0,0
6581,2025-11-14,-0.906,-0.892,0.886,0.011,0.356,-6000.0,26.0,0.0,0
6581,2025-11-21,-0.906,-0.892,0.885,0.034,0.318,3431.0,26.0,0.0,1
6581,2025-11-28,-0.907,-0.892,0.885,0.067,0.477,6000.0,26.0,0.0,0
6581,2026-02-26,-0.904,-0.87,0.854,0.011,1.189,0.0,25.0,0.0,0
6581,2026-03-06,-0.905,-0.87,0.853,0.145,1.199,-5000.0,34.0,0.0,1
6581,2026-03-13,-0.905,-0.87,0.852,0.011,0.872,-46344.0,34.0,0.0,1
6582,2024-11-08,-0.373,-0.392,0.414,0.092,0.935,260728.0,644.0,5.0,0
6582,2025-01-17,-0.299,-0.474,0.494,0.028,0.365,-121000.0,602.0,1.0,1
6582,2025-05-02,-0.231,-0.221,0.226,0.049,0.119,-3181.0,224.0,0.0,0
6582,2025-05-09,-0.232,-0.182,0.185,0.036,0.297,9042.0,220.0,0.0,1
6582,2025-05-29,-0.24,-0.075,0.072,0.002,0.224,0.0,216.0,1.0,0
6582,2025-06-06,-0.244,-0.04,0.035,0.099,0.18,-113194.0,226.0,1.0,0
6582,2025-06-13,-0.253,-0.004,-0.002,0.056,0.165,-82007.0,233.0,1.0,0
6589,2023-09-08,-0.827,-0.143,0.13,0.559,0.415,-189000.0,9207.0,71.0,1
6591,2023-08-25,0.101,-0.334,0.552,0.033,0.562,298001.0,1778.0,132.0,0
6591,2023-09-01,0.097,-0.315,0.551,4.714,0.245,129000.0,1708.0,78.0,1
6591,2024-06-21,0.284,0.699,-0.703,5.254,1.368,145000.0,2778.0,0.0,1
6591,2025-05-09,0.177,-0.04,0.001,9.76,0.074,63791.0,2006.0,14.0,1
6591,2025-05-16,0.246,0.066,-0.089,27.435,2.946,1571990.0,3968.0,1008.0,1
6591,2025-07-18,0.699,0.411,-0.394,8.528,-0.026,630000.0,3516.0,107.0,0
6591,2025-07-25,0.709,0.428,-0.409,4.148,0.842,64539.0,3429.0,0.0,0
6591,2025-08-15,0.718,0.483,-0.458,17.322,1.118,996000.0,4055.0,75.0,1
6591,2025-10-31,0.477,0.639,-0.58,0.731,0.506,517552.0,3054.0,59.0,0
6592,2024-06-21,0.775,-0.884,0.816,0.32,1.728,-94500.0,698.0,14.0,0
6592,2024-06-28,0.784,-0.888,0.822,0.013,1.546,-588000.0,791.0,14.0,1
6592,2024-09-20,-0.579,-0.889,0.765,0.056,0.303,215689.0,738.0,8.0,1
6592,2024-10-11,-0.646,-0.894,0.736,0.08,0.258,-336916.0,663.0,4.0,1
6592,2024-11-29,-0.767,-0.883,0.65,0.035,0.295,101709.0,762.0,14.0,0
6592,2024-12-06,-0.778,-0.88,0.638,0.024,0.295,140893.0,767.0,15.0,0
6592,2025-04-11,-0.871,-0.851,0.513,0.089,0.85,1487485.0,663.0,4.0,0
6592,2025-04-18,-0.873,-0.847,0.504,0.061,0.919,333215.0,580.0,4.0,1
6592,2025-04-25,-0.875,-0.844,0.495,0.011,0.38,240194.0,543.0,1.0,1
6592,2025-05-02,-0.877,-0.841,0.487,0.137,0.302,243759.0,518.0,1.0,1
6592,2025-05-09,-0.879,-0.838,0.479,0.091,0.551,349409.0,524.0,1.0,1
6592,2025-05-16,-0.881,-0.836,0.471,0.063,0.736,462251.0,517.0,1.0,0
6592,2025-07-25,-0.894,-0.8,0.369,0.032,0.44,422812.0,439.0,0.0,0
6592,2025-08-01,-0.895,-0.796,0.357,0.021,0.448,-172000.0,432.0,0.0,1
6592,2025-08-08,-0.896,-0.792,0.346,0.113,0.386,313042.0,437.0,0.0,1
6592,2025-08-15,-0.897,-0.789,0.336,0.147,0.752,660625.0,423.0,0.0,0
6592,2025-08-22,-0.898,-0.786,0.325,0.004,0.834,-14676.0,388.0,0.0,0
6592,2026-03-06,-0.91,-0.643,-0.012,0.001,0.163,78900.0,677.0,0.0,1
6592,2026-03-13,-0.911,-0.638,-0.024,0.47,1.331,860500.0,643.0,0.0,1
6592,2026-06-12,-0.915,-0.539,-0.178,0.253,2.496,328839.0,505.0,5.0,0
6592,2026-06-18,-0.915,-0.529,-0.189,0.169,1.37,0.0,505.0,5.0,0
6592,2026-06-26,-0.916,-0.519,-0.2,0.077,0.51,-1170198.0,465.0,0.0,0
6592,2026-07-17,-0.916,-0.487,-0.235,0.067,0.841,1295496.0,686.0,1.0,0
6598,2025-06-20,-0.443,-0.467,0.431,0.035,0.01,-45000.0,0.0,0.0,1
6598,2025-07-25,-0.478,-0.51,0.469,0.051,0.03,-34000.0,0.0,0.0,0
6598,2025-08-29,-0.512,-0.548,0.503,0.019,0.007,9000.0,0.0,0.0,1
6598,2026-06-12,-0.368,-0.34,0.377,1.304,0.201,-23096.0,0.0,0.0,0
6598,2026-06-18,-0.363,-0.332,0.372,0.074,0.105,0.0,0.0,0.0,0
6598,2026-06-26,-0.362,-0.329,0.371,0.715,0.108,-139810.0,0.0,0.0,1
6605,2026-07-31,-0.258,-0.172,0.051,0.87,2.472,798693.0,2298.0,9.0,1
6605,2026-08-07,-0.257,-0.176,0.055,1.347,2.516,410024.0,2417.0,8.0,1
6606,2024-03-29,0.14,0.812,-0.815,0.387,0.457,-7000.0,299.0,0.0,0
6606,2024-05-24,0.176,0.826,-0.829,0.071,0.367,2400.0,336.0,0.0,1
6606,2024-05-31,0.183,0.82,-0.823,0.014,0.666,38000.0,355.0,0.0,0
6606,2024-06-21,0.204,0.794,-0.798,0.013,0.429,80000.0,582.0,2.0,0
6606,2024-06-28,0.208,0.789,-0.794,0.012,0.771,97000.0,601.0,0.0,1
6606,2024-07-05,0.216,0.77,-0.775,0.682,1.384,74000.0,708.0,0.0,0
6606,2024-07-12,0.222,0.753,-0.757,0.573,0.898,19000.0,747.0,0.0,0
6606,2024-07-19,0.223,0.736,-0.739,0.107,0.62,-31000.0,813.0,0.0,1
6606,2024-07-26,0.22,0.716,-0.718,0.073,0.794,25000.0,808.0,0.0,0
6606,2024-08-02,0.217,0.694,-0.694,0.618,0.44,6000.0,823.0,0.0,0
6606,2024-08-09,0.206,0.672,-0.671,0.184,0.585,-6000.0,776.0,1.0,1
6606,2024-08-16,0.209,0.64,-0.639,0.003,0.822,-47000.0,757.0,1.0,1
6606,2024-11-22,0.449,0.05,-0.041,0.058,1.079,89180.0,2062.0,9.0,0
6606,2024-11-29,0.447,0.042,-0.033,0.07,0.54,38000.0,1987.0,5.0,1
6606,2024-12-06,0.446,0.03,-0.022,0.016,0.5,186000.0,1472.0,4.0,0
6606,2024-12-13,0.445,0.021,-0.013,0.118,0.338,-72000.0,1394.0,4.0,0
6606,2025-01-17,0.442,0.001,0.007,0.176,0.29,-53000.0,1254.0,0.0,1
6606,2025-04-18,0.459,-0.101,0.106,0.062,0.779,-24952.0,740.0,0.0,0
6606,2025-05-09,0.462,-0.133,0.137,0.189,0.51,19294.0,750.0,0.0,1
6606,2025-06-27,0.468,-0.179,0.182,0.294,0.593,4200.0,786.0,0.0,0
6606,2025-07-04,0.468,-0.189,0.192,0.185,0.508,-76627.0,785.0,0.0,0
6606,2025-07-11,0.467,-0.198,0.201,0.07,0.25,-59000.0,781.0,0.0,0
6606,2025-07-18,0.464,-0.207,0.21,0.397,0.019,-80000.0,772.0,0.0,0
6606,2025-09-05,0.425,-0.252,0.255,0.09,0.048,-8000.0,762.0,0.0,0
6606,2025-09-12,0.416,-0.256,0.259,0.082,0.241,0.0,753.0,0.0,1
6606,2025-09-19,0.408,-0.258,0.262,0.005,0.396,28750.0,746.0,0.0,1
6606,2025-12-05,0.321,-0.285,0.288,0.017,-0.02,12000.0,690.0,0.0,0
6606,2025-12-26,0.296,-0.291,0.294,0.063,0.146,-5000.0,680.0,0.0,0
6606,2026-01-02,0.289,-0.292,0.296,0.05,0.107,8000.0,668.0,0.0,0
6606,2026-01-09,0.281,-0.294,0.298,0.022,0.185,1000.0,672.0,0.0,1
6606,2026-03-20,0.28,-0.31,0.313,0.216,0.289,-30843.0,605.0,0.0,0
6606,2026-03-27,0.28,-0.315,0.318,0.432,0.569,4000.0,592.0,0.0,1
6606,2026-04-30,0.264,-0.333,0.337,0.026,0.369,0.0,566.0,0.0,1
6606,2026-06-05,0.262,-0.337,0.341,0.437,1.586,48450.0,560.0,0.0,1
6606,2026-06-12,0.262,-0.337,0.341,0.063,1.262,-49983.0,561.0,0.0,0
6606,2026-06-18,0.257,-0.336,0.34,0.374,0.776,0.0,561.0,0.0,0
6606,2026-06-26,0.247,-0.334,0.337,0.278,0.789,-60003.0,538.0,0.0,1
6606,2026-07-03,0.236,-0.331,0.335,0.172,0.702,37000.0,512.0,0.0,1
6625,2024-04-19,-0.461,-0.214,0.215,3.565,4.004,-188292.0,2707.0,12.0,1
6625,2024-10-04,-0.502,-0.427,0.373,0.041,0.649,43000.0,2101.0,2.0,1
6625,2025-05-23,-0.608,-0.669,0.425,1.415,6.09,63079.0,1491.0,3.0,1
6625,2025-11-21,-0.587,-0.609,0.447,2.052,1.998,446225.0,1413.0,1.0,0
6625,2025-11-28,-0.588,-0.607,0.448,0.721,2.729,58565.0,1507.0,0.0,0
6625,2026-01-16,-0.598,-0.614,0.462,0.037,2.172,428030.0,1503.0,0.0,0
6625,2026-01-23,-0.598,-0.611,0.462,0.414,4.172,248064.0,1478.0,0.0,0
6641,2025-07-18,0.282,0.736,-0.695,0.021,0.165,0.0,34.0,0.0,1
6641,2025-07-25,0.292,0.742,-0.698,0.008,0.385,4000.0,29.0,0.0,1
6641,2025-08-01,0.301,0.749,-0.702,0.008,0.386,-1000.0,40.0,0.0,1
6641,2025-08-08,0.309,0.755,-0.706,0.008,0.608,-6000.0,40.0,0.0,0
6641,2025-08-15,0.318,0.762,-0.712,0.004,0.719,-1000.0,42.0,0.0,0
6641,2025-08-22,0.325,0.769,-0.718,0.013,0.5,-6000.0,48.0,0.0,0
6641,2025-08-29,0.333,0.776,-0.725,0.021,0.501,-8000.0,58.0,0.0,0
6641,2025-09-05,0.339,0.783,-0.732,0.017,0.168,3000.0,69.0,0.0,0
6641,2025-10-09,0.367,0.805,-0.748,0.013,0.331,0.0,101.0,0.0,1
6641,2025-10-17,0.371,0.808,-0.75,0.004,0.827,13326.0,99.0,0.0,0
6641,2025-11-07,0.404,0.819,-0.763,0.013,0.78,7000.0,146.0,0.0,0
6641,2025-11-14,0.417,0.822,-0.767,0.004,0.393,11000.0,141.0,0.0,0
6645,2024-01-05,1.0,-1.0,1.0,0.709,4.453,5000.0,0.0,0.0,0
6645,2024-01-12,0.195,-0.266,0.252,0.165,1.917,-1000.0,0.0,0.0,0
6645,2024-03-08,0.078,-0.62,0.634,0.215,0.482,23000.0,0.0,0.0,0
6645,2024-03-15,0.069,-0.575,0.584,1.189,0.855,-16000.0,0.0,0.0,0
6645,2024-03-22,-0.068,-0.467,0.346,0.103,0.671,-42000.0,0.0,0.0,1
6645,2024-06-28,-0.303,-0.106,-0.122,0.018,0.33,39000.0,0.0,0.0,0
6645,2025-06-06,-0.842,-0.518,-0.905,0.02,0.146,3000.0,49.0,0.0,0
6645,2025-06-13,-0.847,-0.532,-0.906,1.443,0.292,-14000.0,49.0,0.0,1
6645,2025-06-20,-0.851,-0.544,-0.907,1.571,0.321,-12000.0,49.0,0.0,1
6645,2025-06-27,-0.855,-0.555,-0.909,0.046,0.381,23000.0,49.0,0.0,0
6645,2025-08-08,-0.877,-0.61,-0.914,0.082,0.235,-3000.0,45.0,0.0,0
6645,2025-08-15,-0.88,-0.616,-0.916,0.443,0.486,9000.0,43.0,0.0,1
6645,2025-08-22,-0.882,-0.621,-0.917,0.267,0.354,-9000.0,43.0,0.0,1
6645,2025-08-29,-0.882,-0.625,-0.918,0.289,0.207,-21000.0,39.0,0.0,1
6645,2025-09-05,-0.882,-0.627,-0.917,0.296,0.503,33000.0,37.0,0.0,1
6645,2025-11-14,-0.877,-0.64,-0.911,0.129,0.433,6000.0,18.0,0.0,0
6645,2025-12-19,-0.886,-0.642,-0.917,1.542,0.225,19740.0,18.0,0.0,1
6645,2025-12-26,-0.887,-0.642,-0.918,0.015,0.15,-8000.0,18.0,0.0,0
6645,2026-01-02,-0.889,-0.642,-0.919,0.011,0.18,-4000.0,18.0,0.0,1
6645,2026-01-09,-0.891,-0.641,-0.92,0.03,0.331,-7000.0,18.0,0.0,0
6645,2026-04-10,-0.902,-0.657,-0.915,0.128,0.205,26000.0,16.0,0.0,1
6645,2026-04-17,-0.902,-0.662,-0.912,0.135,0.25,39000.0,16.0,0.0,0
6645,2026-05-08,-0.903,-0.671,-0.906,0.056,0.604,17400.0,12.0,0.0,0
6645,2026-05-15,-0.903,-0.672,-0.905,0.232,0.724,-59000.0,12.0,0.0,1
6645,2026-05-22,-0.903,-0.672,-0.903,0.25,0.741,-4910.0,12.0,0.0,0
6645,2026-05-29,-0.903,-0.671,-0.903,0.227,0.774,39000.0,12.0,0.0,1
6645,2026-06-05,-0.904,-0.669,-0.903,0.305,0.851,28000.0,12.0,0.0,1
6645,2026-06-26,-0.906,-0.666,-0.905,0.083,0.12,-30182.0,12.0,0.0,1
6645,2026-07-03,-0.907,-0.666,-0.905,0.049,0.255,5000.0,12.0,0.0,0
6645,2026-07-09,-0.907,-0.665,-0.906,0.011,0.405,0.0,12.0,0.0,0
6645,2026-07-17,-0.908,-0.663,-0.906,0.139,0.451,11000.0,12.0,0.0,1
6645,2026-07-24,-0.908,-0.661,-0.907,0.019,0.346,29000.0,11.0,0.0,0
6645,2026-07-31,-0.908,-0.658,-0.907,0.004,0.075,25100.0,11.0,0.0,1
6655,2023-11-17,0.64,0.616,-0.607,0.012,0.749,4000.0,7.0,0.0,1
6655,2023-11-24,0.639,0.599,-0.589,0.012,0.43,17000.0,7.0,0.0,0
6655,2024-04-19,-0.434,-0.349,-0.529,0.012,0.819,-5000.0,0.0,0.0,0
6655,2024-04-26,-0.432,-0.35,-0.528,0.07,0.514,0.0,0.0,0.0,0
6655,2024-05-10,-0.439,-0.356,-0.533,0.047,0.206,1000.0,0.0,0.0,1
6655,2024-08-09,0.041,-0.167,-0.013,0.152,1.782,3000.0,9.0,0.0,0
6655,2025-03-14,0.458,0.218,-0.053,0.047,1.389,-1000.0,3.0,0.0,1
6655,2025-08-01,0.428,0.162,-0.014,0.012,0.735,-8000.0,4.0,0.0,0
6655,2025-08-08,0.423,0.154,-0.006,0.023,0.461,0.0,4.0,0.0,0
6655,2025-08-29,0.407,0.129,0.019,0.035,0.186,-5000.0,2.0,0.0,0
6655,2025-09-05,0.398,0.117,0.03,0.432,0.0,-1000.0,2.0,0.0,1
6655,2025-10-17,0.327,0.04,0.104,0.093,0.725,-3900.0,2.0,0.0,0
6655,2025-10-23,0.309,0.023,0.12,0.012,0.273,0.0,2.0,0.0,0
6655,2025-12-05,0.164,-0.084,0.217,0.023,1.299,-1000.0,2.0,0.0,1
6655,2026-01-09,0.136,-0.105,0.236,0.081,1.287,-12000.0,0.0,0.0,1
6655,2026-01-16,0.133,-0.107,0.238,0.035,0.833,5000.0,0.0,0.0,1
6655,2026-01-23,0.13,-0.109,0.239,0.035,0.559,-8912.0,0.0,0.0,1
6655,2026-01-30,0.127,-0.111,0.241,0.046,0.747,3000.0,0.0,0.0,1
6655,2026-03-13,0.145,-0.1,0.227,0.093,1.444,-36007.0,0.0,0.0,1
6655,2026-03-20,0.15,-0.099,0.226,0.035,0.873,-10354.0,0.0,0.0,0
6655,2026-05-29,-0.023,-0.074,0.06,0.105,1.013,19000.0,0.0,0.0,0
6655,2026-06-05,-0.022,-0.074,0.061,0.023,0.915,12000.0,0.0,0.0,0
6655,2026-06-12,-0.023,-0.074,0.06,0.058,0.307,-10701.0,0.0,0.0,0
6657,2023-08-18,0.332,-0.427,0.413,0.003,2.533,0.0,0.0,0.0,0
6657,2023-08-25,0.409,-0.508,0.497,0.003,1.67,6000.0,0.0,0.0,1
6657,2023-10-27,0.679,-0.645,0.646,0.031,0.775,84000.0,0.0,0.0,1
6657,2023-11-17,0.632,-0.643,0.643,0.003,2.598,22000.0,0.0,0.0,0
6657,2023-12-15,0.646,-0.614,0.621,0.574,0.113,54000.0,0.0,0.0,0
6657,2024-02-02,0.678,-0.517,0.538,0.021,0.969,-177000.0,363.0,0.0,1
6657,2024-03-15,0.709,-0.363,0.39,1.707,2.614,-37000.0,511.0,2.0,0
6657,2024-03-22,0.69,-0.303,0.329,0.038,2.609,42000.0,525.0,0.0,1
6657,2024-05-03,0.554,-0.066,0.078,0.03,0.619,22000.0,709.0,1.0,0
6657,2024-05-24,0.505,0.039,-0.033,0.017,0.375,-7000.0,727.0,1.0,0
6657,2024-05-31,0.492,0.074,-0.07,0.024,0.501,10000.0,765.0,1.0,0
6657,2024-08-02,0.395,0.255,-0.26,1.356,0.778,2000.0,1008.0,1.0,0
6657,2024-08-09,0.355,0.275,-0.282,0.147,0.95,-17000.0,993.0,0.0,1
6657,2024-08-30,0.255,0.324,-0.335,1.342,0.298,55000.0,963.0,0.0,0
6657,2025-10-09,0.325,0.202,-0.277,0.078,0.566,0.0,1716.0,4.0,1
6657,2026-04-30,-0.1,-0.352,0.258,1.583,0.487,0.0,2634.0,1.0,0
6668,2023-12-01,0.105,-0.589,0.102,0.95,1.41,102757.0,2486.0,47.0,1
6668,2024-02-23,0.572,0.708,-0.042,1.91,1.755,-832311.0,4212.0,107.0,1
6668,2024-03-01,0.649,0.737,0.016,1.574,2.036,13101.0,5640.0,289.0,0
6668,2024-03-29,0.784,0.73,0.306,3.248,5.272,-70690.0,6141.0,305.0,1
6668,2024-04-03,0.819,0.626,0.458,1.57,0.789,0.0,6141.0,305.0,0
6668,2024-08-16,0.89,0.626,-0.123,1.273,0.36,319000.0,5853.0,91.0,0
6668,2024-10-04,0.876,0.543,-0.104,1.706,0.539,-45000.0,5908.0,95.0,1
6668,2024-11-15,0.832,0.482,-0.091,0.933,1.091,117000.0,6084.0,23.0,1
6668,2025-04-02,0.793,0.421,-0.114,2.496,6.468,0.0,6960.0,70.0,0
6668,2025-06-06,0.626,0.302,-0.056,0.94,2.361,-140472.0,4883.0,146.0,1
6668,2025-08-15,0.604,0.291,-0.061,19.996,1.748,-135000.0,4388.0,554.0,0
6668,2025-10-09,0.444,0.272,-0.086,0.076,1.114,0.0,3923.0,43.0,1
6668,2025-10-17,0.423,0.268,-0.094,0.621,0.498,128800.0,3614.0,21.0,1
6668,2025-10-23,0.403,0.264,-0.1,0.079,0.5,0.0,3614.0,21.0,1
6668,2025-11-21,0.323,0.24,-0.128,0.412,1.507,187307.0,3587.0,6.0,1
6668,2026-02-06,0.165,0.188,-0.203,0.231,0.616,30989.0,3224.0,8.0,0
6668,2026-05-08,0.03,0.055,-0.181,1.572,1.192,276700.0,3165.0,0.0,1
6668,2026-05-15,0.022,0.037,-0.163,0.796,1.171,84022.0,3152.0,0.0,1
6668,2026-05-22,0.016,0.024,-0.151,0.303,1.572,581435.0,3263.0,1.0,0
6670,2023-08-25,-0.612,-0.199,0.219,0.075,0.661,8972.0,229.0,6.0,1
6670,2023-09-15,-0.614,-0.209,0.23,0.199,3.542,124902.0,245.0,4.0,0
6670,2023-09-22,-0.626,-0.179,0.201,0.062,3.031,122348.0,233.0,3.0,0
6670,2023-10-20,-0.621,-0.147,0.171,0.955,3.78,861219.0,216.0,6.0,0
6670,2024-01-19,-0.522,-0.127,0.147,0.088,2.897,708927.0,272.0,33.0,1
6670,2024-01-26,-0.5,-0.188,0.209,0.377,5.428,536020.0,270.0,11.0,1
6670,2024-02-02,-0.471,-0.261,0.285,0.3,6.472,467424.0,254.0,22.0,0
6670,2024-02-16,-0.412,-0.37,0.391,0.025,0.767,-61800.0,267.0,16.0,1
6670,2024-02-23,-0.377,-0.419,0.44,0.062,1.102,129927.0,227.0,16.0,1
6670,2024-03-22,-0.245,-0.598,0.618,0.511,7.333,581008.0,139.0,26.0,1
6670,2024-03-29,-0.202,-0.64,0.658,0.322,4.312,120664.0,131.0,24.0,1
6670,2024-08-09,-0.04,-0.854,0.883,0.47,5.121,641087.0,369.0,82.0,1
6670,2024-11-08,-0.064,-0.827,0.861,0.215,9.972,382911.0,433.0,44.0,0
6670,2025-08-08,-0.348,-0.557,0.715,0.471,2.173,-400739.0,677.0,3.0,0
6670,2025-09-05,-0.339,-0.496,0.671,0.116,0.656,-25901.0,684.0,3.0,0
6670,2026-02-06,-0.322,-0.395,0.573,0.051,2.486,-88298.0,519.0,0.0,0
6670,2026-02-26,-0.321,-0.39,0.567,0.179,1.949,0.0,519.0,0.0,1
6670,2026-03-06,-0.321,-0.388,0.565,0.153,2.355,157636.0,484.0,0.0,1
6670,2026-03-13,-0.321,-0.385,0.561,0.855,2.586,139385.0,488.0,0.0,1
6670,2026-05-15,-0.312,-0.379,0.551,0.298,1.863,190711.0,486.0,0.0,0
6670,2026-05-22,-0.311,-0.378,0.55,0.129,1.32,-120937.0,509.0,0.0,0
6670,2026-06-12,-0.311,-0.372,0.542,0.791,6.901,536115.0,414.0,1.0,1
6670,2026-07-09,-0.307,-0.368,0.536,0.038,3.971,0.0,461.0,3.0,0
6670,2026-07-17,-0.307,-0.368,0.536,0.255,3.939,889009.0,412.0,3.0,1
6671,2023-10-27,0.569,-0.748,0.751,0.004,0.359,-7000.0,54.0,0.0,1
6671,2026-01-02,0.026,-0.133,0.097,0.021,1.001,-3000.0,33.0,0.0,1
6671,2026-01-09,0.042,-0.144,0.107,0.079,0.36,8000.0,30.0,0.0,0
6671,2026-04-10,0.076,-0.275,0.235,0.139,0.283,14000.0,31.0,0.0,1
6671,2026-04-17,0.069,-0.287,0.246,0.015,1.699,18300.0,33.0,0.0,0
6671,2026-05-08,0.041,-0.311,0.272,0.035,0.144,1400.0,57.0,0.0,0
6672,2024-05-10,-0.192,-0.15,0.108,4.883,0.678,168000.0,2581.0,0.0,1
6672,2024-06-21,-0.185,-0.317,0.276,0.267,0.075,-63000.0,2760.0,0.0,0
6672,2025-05-16,0.079,-0.702,0.707,0.124,0.297,189554.0,2014.0,1.0,1
6672,2025-07-25,0.05,-0.705,0.724,0.919,0.489,280000.0,1563.0,0.0,1
6672,2025-08-15,0.052,-0.651,0.684,3.07,1.26,1363628.0,2216.0,10.0,1
6672,2025-12-05,-0.303,-0.171,0.286,2.745,0.159,-72000.0,3208.0,3.0,1
6674,2023-08-18,0.057,0.024,-0.035,0.01,0.198,-7000.0,17.0,0.0,0
6674,2025-07-11,0.526,-0.367,0.376,0.231,5.765,3000.0,311.0,6.0,1
6689,2023-08-18,0.547,-0.507,0.432,0.17,1.547,-82000.0,363.0,11.0,0
6689,2024-02-02,0.694,-0.597,0.55,0.056,0.869,150000.0,1050.0,0.0,0
6689,2024-06-28,-0.499,-0.416,0.417,0.881,0.326,1097.0,1483.0,1.0,0
6689,2024-10-04,-0.493,-0.51,0.49,67896.801,1.129,-130576.0,1406.0,0.0,0
6689,2024-12-20,-0.593,-0.522,0.499,1.286,1.201,43115.0,1646.0,30.0,1
6689,2025-03-28,-0.559,-0.517,0.509,67838.854,0.922,19020.0,2253.0,1.0,1
6689,2025-04-02,-0.569,-0.528,0.517,0.128,0.904,0.0,2253.0,1.0,0
6689,2025-04-11,-0.585,-0.542,0.527,0.214,2.811,468611.0,1240.0,0.0,1
6689,2025-05-23,-0.642,-0.581,0.558,1.044,0.9,7597.0,1104.0,4.0,0
6689,2025-07-18,-0.7,-0.632,0.597,0.219,0.821,173000.0,1356.0,2.0,0
6689,2025-07-25,-0.706,-0.641,0.604,0.28,0.85,-302970.0,1318.0,0.0,1
6689,2025-09-05,-0.734,-0.675,0.631,1.247,1.349,-2578.0,1400.0,14.0,1
6689,2025-11-28,-0.771,-0.709,0.658,0.209,1.484,35000.0,1547.0,9.0,1
6689,2025-12-05,-0.773,-0.707,0.656,1.393,0.513,-56000.0,1524.0,2.0,0
6689,2025-12-12,-0.775,-0.704,0.654,0.118,0.4,6116.0,1524.0,2.0,1
6689,2025-12-19,-0.777,-0.701,0.651,0.649,0.468,-39116.0,1514.0,3.0,0
6689,2026-04-10,-0.801,-0.659,0.618,0.863,3.358,34000.0,1581.0,0.0,1
6689,2026-04-17,-0.802,-0.661,0.62,0.981,1.761,142338.0,1582.0,0.0,0
6689,2026-05-08,-0.806,-0.666,0.624,1.492,2.054,79641.0,1631.0,0.0,0
6689,2026-05-15,-0.807,-0.666,0.624,0.207,1.899,-79859.0,1657.0,2.0,1
